sample_id,modality,rate,units,intervention,probability_drop,margin_drop,intensity_change
273539$_$3,audio,0.1,3,random,-0.014110199319434358,-0.06400846702563978,0.03595501184463501
273539$_$3,audio,0.1,3,retain_top,-0.05786090584125192,-0.29428622194922704,0.330426424741745
273539$_$3,audio,0.2,6,top,0.024859586879239726,0.18723399707881772,-0.09454110264778137
273539$_$3,audio,0.2,6,bottom,-0.05609187393829573,-0.34041195618350706,0.21581688523292542
273539$_$3,audio,0.2,6,random,-0.023222796758823105,-0.10524566297104454,0.07382532954216003
273539$_$3,audio,0.2,6,random,-0.01878675121448614,-0.07538160564557939,0.049974530935287476
273539$_$3,audio,0.2,6,random,-0.03655305344786641,-0.1975721390530052,0.12777087092399597
273539$_$3,audio,0.2,6,random,-0.015092409979424959,-0.0527889146613052,0.03590455651283264
273539$_$3,audio,0.2,6,random,-0.0023352648239206575,0.019785385943933864,-0.006907731294631958
273539$_$3,audio,0.2,6,random,-0.004898715216469118,0.00432068753634729,0.006355375051498413
273539$_$3,audio,0.2,6,random,-0.007737043478970418,-0.016474969356954583,0.017995744943618774
273539$_$3,audio,0.2,6,random,-0.020720782361906664,-0.08919230981183146,0.07080885767936707
273539$_$3,audio,0.2,6,random,-0.023337818879645034,-0.105122428633039,0.06662541627883911
273539$_$3,audio,0.2,6,random,-0.017407446205486732,-0.0687266589661617,0.047297507524490356
273539$_$3,audio,0.2,6,random,-0.005300516089617013,0.004597488060178456,0.0005193650722503662
273539$_$3,audio,0.2,6,random,-0.036239526354420515,-0.20163671125415528,0.12362095713615417
273539$_$3,audio,0.2,6,random,-0.014083346766621041,-0.05354729870870556,0.03752443194389343
273539$_$3,audio,0.2,6,random,-0.022197659829832683,-0.10862251959537605,0.07036837935447693
273539$_$3,audio,0.2,6,random,-0.0213304158197265,-0.10781553137837752,0.06048354506492615
273539$_$3,audio,0.2,6,random,-0.025448058361374648,-0.13337433791301279,0.08472028374671936
273539$_$3,audio,0.2,6,random,-0.013550264816005964,-0.05135258956896194,0.03429815173149109
273539$_$3,audio,0.2,6,random,-0.025183838178534312,-0.11011125153296919,0.0753483772277832
273539$_$3,audio,0.2,6,random,-0.015407897245403035,-0.055028109455024454,0.041343122720718384
273539$_$3,audio,0.2,6,random,-0.032471862161287834,-0.17275430416309168,0.11377939581871033
273539$_$3,audio,0.2,6,retain_top,-0.07297286642631329,-0.42744635413842635,0.384684294462204
273539$_$3,audio,0.3,9,top,0.025993659324881957,0.20716467173169084,-0.10119667649269104
273539$_$3,audio,0.3,9,bottom,-0.06927204065083192,-0.4297913877333328,0.2862432897090912
273539$_$3,audio,0.3,9,random,-0.053170788383778644,-0.30596930489310514,0.2075989544391632
273539$_$3,audio,0.3,9,random,-0.025146012462440193,-0.09731963062285898,0.07499101758003235
273539$_$3,audio,0.3,9,random,-0.03969842017944847,-0.20833988693199834,0.14011964201927185
273539$_$3,audio,0.3,9,random,-0.03226373149114381,-0.15834059279658041,0.10298189520835876
273539$_$3,audio,0.3,9,random,-0.040260253259491674,-0.21145225831517522,0.14027640223503113
273539$_$3,audio,0.3,9,random,-0.03369363354941424,-0.15813276024137624,0.11092284321784973
273539$_$3,audio,0.3,9,random,-0.02455415381006887,-0.10173702590758071,0.07436826825141907
273539$_$3,audio,0.3,9,random,-0.02278283096151512,-0.09297653668390904,0.06509429216384888
273539$_$3,audio,0.3,9,random,-0.05099618515867155,-0.300964749598736,0.19085410237312317
273539$_$3,audio,0.3,9,random,-0.03295071355021739,-0.1584796581017065,0.10679742693901062
273539$_$3,audio,0.3,9,random,-0.029423276673495202,-0.1376538016859632,0.10029467940330505
273539$_$3,audio,0.3,9,random,-0.030341255854118843,-0.14846114070101435,0.10002729296684265
273539$_$3,audio,0.3,9,random,-0.04382364063243771,-0.23937241088726147,0.15898844599723816
273539$_$3,audio,0.3,9,random,-0.017921293717912956,-0.06329400936934682,0.05015835165977478
273539$_$3,audio,0.3,9,random,-0.027875811988242738,-0.12076934223663582,0.0940045416355133
273539$_$3,audio,0.3,9,random,-0.04195000948233607,-0.22302507464032129,0.15257814526557922
273539$_$3,audio,0.3,9,random,-0.03843785152467727,-0.19716662428535647,0.12895187735557556
273539$_$3,audio,0.3,9,random,-0.036366234253459084,-0.1864827900578343,0.12467071413993835
273539$_$3,audio,0.3,9,random,-0.041255198118382075,-0.2137897015204373,0.14687380194664001
273539$_$3,audio,0.3,9,random,-0.015246146842884167,-0.039450580352341946,0.04000166058540344
273539$_$3,audio,0.3,9,retain_top,-0.08138367609654373,-0.5083106672384838,0.4143564999103546
273539$_$3,vision,0.1,3,top,0.03615615739543809,0.19538488875032978,-0.11229366064071655
273539$_$3,vision,0.1,3,bottom,-0.013203822662768872,-0.08940405351659253,0.044869691133499146
273539$_$3,vision,0.1,3,random,0.0045816636269501165,0.02041438118319716,-0.01660129427909851
273539$_$3,vision,0.1,3,random,-0.004502866291281382,-0.03511140368931098,0.013180792331695557
273539$_$3,vision,0.1,3,random,0.012134086959201595,0.060411027918736204,-0.04215484857559204
273539$_$3,vision,0.1,3,random,0.0030482449009698875,0.006171822967254936,-0.01278039813041687
273539$_$3,vision,0.1,3,random,-0.005000966783303973,-0.04041799260249457,0.017837107181549072
273539$_$3,vision,0.1,3,random,0.001770344884908126,0.0006881450080578055,-0.009236007928848267
273539$_$3,vision,0.1,3,random,0.0010410158908983336,-0.0016454360798592305,-0.006802350282669067
273539$_$3,vision,0.1,3,random,0.0026165907344279926,0.008676283296245035,-0.01292446255683899
273539$_$3,vision,0.1,3,random,-0.006801201661770562,-0.05202593694406987,0.02363431453704834
273539$_$3,vision,0.1,3,random,-0.005251642971045523,-0.040943858792413135,0.014038830995559692
273539$_$3,vision,0.1,3,random,0.0145013246652681,0.07298303871564005,-0.04550817608833313
273539$_$3,vision,0.1,3,random,0.009106419948379019,0.04408219410998804,-0.03125259280204773
273539$_$3,vision,0.1,3,random,0.004301172189662306,0.018625795504044085,-0.01631256937980652
273539$_$3,vision,0.1,3,random,-0.011952475176890798,-0.08125507698026935,0.038569748401641846
273539$_$3,vision,0.1,3,random,-0.001822782428905989,-0.019793775067805885,0.002747058868408203
273539$_$3,vision,0.1,3,random,0.0007147390682515908,-0.005521880831752091,-0.0023443400859832764
273539$_$3,vision,0.1,3,random,0.008309060402291846,0.03987164490796191,-0.028330475091934204
273539$_$3,vision,0.1,3,random,0.012724191050496492,0.06606544527638514,-0.044136106967926025
273539$_$3,vision,0.1,3,random,0.0043342389029856765,0.01804206807036457,-0.017991483211517334
273539$_$3,vision,0.1,3,random,0.0017460939268575393,0.00011144102985771731,-0.008400708436965942
273539$_$3,vision,0.1,3,retain_top,0.010630789532971363,-0.13485045671943618,0.04044637084007263
273539$_$3,vision,0.2,6,top,0.056990108478225165,0.29285866597523436,-0.16902731359004974
273539$_$3,vision,0.2,6,bottom,-0.02342424885411254,-0.1651847077837525,0.07832604646682739
273539$_$3,vision,0.2,6,random,-0.0008778434530647417,-0.023765113896344392,-0.0027632713317871094
273539$_$3,vision,0.2,6,random,-0.014366546678420522,-0.1084066704867106,0.04567256569862366
273539$_$3,vision,0.2,6,random,0.004159730757039681,0.004973201388532633,-0.02209886908531189
273539$_$3,vision,0.2,6,random,-0.010853959106499445,-0.08835179559828132,0.030924826860427856
273539$_$3,vision,0.2,6,random,0.01038932288064287,0.037814811559768735,-0.03968808054924011
273539$_$3,vision,0.2,6,random,0.030466337386423126,0.15418476583014074,-0.09609848260879517
273539$_$3,vision,0.2,6,random,-0.006242141875997476,-0.060866685896046935,0.020294189453125
273539$_$3,vision,0.2,6,random,0.02151631078041516,0.10110080385094866,-0.07007429003715515
273539$_$3,vision,0.2,6,random,0.012484898549717238,0.052102428015062374,-0.04355543851852417
273539$_$3,vision,0.2,6,random,-0.004290376104383653,-0.04588288472549662,0.009252876043319702
273539$_$3,vision,0.2,6,random,-0.009957468120013413,-0.08206606081872714,0.031111806631088257
273539$_$3,vision,0.2,6,random,0.006428046235500862,0.021565313260552665,-0.027279704809188843
273539$_$3,vision,0.2,6,random,0.007269267610257812,0.022826670659140014,-0.027423501014709473
273539$_$3,vision,0.2,6,random,-0.003387237919523667,-0.04005959109785384,0.009015530347824097
273539$_$3,vision,0.2,6,random,0.009828891759603886,0.0359796840545501,-0.03513714671134949
273539$_$3,vision,0.2,6,random,0.00477797222495846,0.004837106310319861,-0.01963558793067932
273539$_$3,vision,0.2,6,random,0.005824376263944719,0.014495488707968684,-0.024273008108139038
273539$_$3,vision,0.2,6,random,-0.003023478853762307,-0.036020457830679975,0.003976613283157349
273539$_$3,vision,0.2,6,random,0.014535192263247065,0.06007259544995058,-0.05192282795906067
273539$_$3,vision,0.2,6,random,-0.0061769442411305775,-0.05802514717236118,0.012527137994766235
273539$_$3,vision,0.2,6,retain_top,-0.016320007384366342,-0.25811950365411573,0.10570129752159119
273539$_$3,vision,0.3,9,top,0.07474074890231552,0.364324744048909,-0.21146580576896667
273539$_$3,vision,0.3,9,bottom,-0.02961580415029552,-0.21951455004512632,0.1031889021396637
273539$_$3,vision,0.3,9,random,-0.009610720918113658,-0.08971543044517993,0.030452102422714233
273539$_$3,vision,0.3,9,random,0.01669051770449037,0.06658971909157807,-0.06294015049934387
273539$_$3,vision,0.3,9,random,-0.011033231001141619,-0.10453648437842689,0.030496448278427124
273539$_$3,vision,0.3,9,random,-0.015396469560244985,-0.12367138392351618,0.04697906970977783
273539$_$3,vision,0.3,9,random,0.011579752647717712,0.026622611515442873,-0.036724209785461426
273539$_$3,vision,0.3,9,random,0.005259752528336659,-0.0016532079541091704,-0.020517438650131226
273539$_$3,vision,0.3,9,random,0.023910258916483018,0.1017994214232878,-0.07931101322174072
273539$_$3,vision,0.3,9,random,-0.015873392785169638,-0.13094187434677584,0.0500011146068573
273539$_$3,vision,0.3,9,random,0.029374966817020898,0.14130610987200543,-0.0982961654663086
273539$_$3,vision,0.3,9,random,0.00651305729816265,0.005509704624053313,-0.023792356252670288
273539$_$3,vision,0.3,9,random,0.023503733614916977,0.09846903527435513,-0.0726202130317688
273539$_$3,vision,0.3,9,random,-0.005658750381511979,-0.07000211877481877,0.017572909593582153
273539$_$3,vision,0.3,9,random,-0.008188382276362205,-0.08458119902194561,0.027200847864151
273539$_$3,vision,0.3,9,random,0.008213360547675075,0.01652226725196826,-0.03487560153007507
273539$_$3,vision,0.3,9,random,-0.0069554953056448765,-0.07607959505698791,0.02131780982017517
273539$_$3,vision,0.3,9,random,-0.0009209620578872757,-0.039294753509184766,0.00219687819480896
273539$_$3,vision,0.3,9,random,-0.007282635514941682,-0.07733865260127692,0.01900327205657959
273539$_$3,vision,0.3,9,random,0.016932289527123112,0.06838976486302006,-0.06431329250335693
273539$_$3,vision,0.3,9,random,0.006311670425220961,-0.0005703224039304011,-0.022330939769744873
273539$_$3,vision,0.3,9,random,0.012267961402855798,0.04091129814786565,-0.04408922791481018
273539$_$3,vision,0.3,9,retain_top,-0.029370739193952167,-0.3054667025541178,0.13536158204078674
273539$_$9,text,0.1,5,top,0.8027788950042226,4.67204188570922,-1.9733569622039795
273539$_$9,text,0.1,5,bottom,-0.021693348205005125,-0.41238798422504575,0.44186532497406006
273539$_$9,text,0.1,5,random,-0.004740859221276872,-0.07933245131916289,0.07925140857696533
273539$_$9,text,0.1,5,random,-0.009100511223201435,-0.19144116377304288,0.14671385288238525
273539$_$9,text,0.1,5,random,-0.01662379522181645,-0.27163160984111734,0.3330495357513428
273539$_$9,text,0.1,5,random,0.22206058102976545,1.5749315464192932,-0.992963433265686
273539$_$9,text,0.1,5,random,0.05106719388735492,0.5087833649982629,-0.4425384998321533
273539$_$9,text,0.1,5,random,0.011437885265445424,0.11522426620185744,-0.1222681999206543
273539$_$9,text,0.1,5,random,-0.01428565813716931,-0.20195776330000825,0.2866865396499634
273539$_$9,text,0.1,5,random,0.001986598669202033,0.05041608996490643,-0.010952115058898926
273539$_$9,text,0.1,5,random,0.024005897167022172,0.320340312977093,-0.23931628465652466
273539$_$9,text,0.1,5,random,0.379650832545365,2.246686139152354,-1.3105732947587967
273539$_$9,text,0.1,5,random,0.05161382722153174,0.6382785669106412,-0.4626868963241577
273539$_$9,text,0.1,5,random,0.014941301988550704,0.2042611634786371,-0.15443360805511475
273539$_$9,text,0.1,5,random,0.07601249189997517,0.7302952811873129,-0.5691773891448975
273539$_$9,text,0.1,5,random,0.04891096039394449,0.6020855335814543,-0.42024028301239014
273539$_$9,text,0.1,5,random,0.04489706518885994,0.5013277311078306,-0.38278889656066895
273539$_$9,text,0.1,5,random,-0.01759817622117832,-0.30597764523745274,0.33263516426086426
273539$_$9,text,0.1,5,random,0.06934755324761077,0.6869279324248136,-0.5219730138778687
273539$_$9,text,0.1,5,random,-0.012766092567951803,-0.21092424572393487,0.22845077514648438
273539$_$9,text,0.1,5,random,0.07948416341289821,0.8249952474295945,-0.5863163471221924
273539$_$9,text,0.1,5,random,0.006993861428255532,0.05536527223649257,-0.06124532222747803
273539$_$9,text,0.1,5,retain_top,0.45621851878843,2.5769971705395966,-1.345259577035904
273539$_$9,text,0.2,9,top,0.8176146749789676,4.891405332724758,-2.1417473554611206
273539$_$9,text,0.2,9,bottom,-0.022189916863092574,-0.42264519959730285,0.47205328941345215
273539$_$9,text,0.2,9,random,0.6765534049794293,3.371148615287038,-1.483392059803009
273539$_$9,text,0.2,9,random,0.1770075835344176,1.424954832369734,-0.9381096065044403
273539$_$9,text,0.2,9,random,0.36909474660833064,2.184750476302761,-1.238784283399582
273539$_$9,text,0.2,9,random,-0.019839801987785233,-0.3753676448146299,0.41017866134643555
273539$_$9,text,0.2,9,random,0.009253685564789005,0.09663879989308555,-0.10324728488922119
273539$_$9,text,0.2,9,random,0.19755431247075128,1.2624210723723197,-0.9072272181510925
273539$_$9,text,0.2,9,random,0.01570323431988463,0.11777292934482064,-0.15135180950164795
273539$_$9,text,0.2,9,random,0.011229450235368477,0.18572705714885585,-0.10129296779632568
273539$_$9,text,0.2,9,random,-0.0023609998617363237,0.007390608554011191,0.07100403308868408
273539$_$9,text,0.2,9,random,0.009013652970719432,0.11180655743219337,-0.06672930717468262
273539$_$9,text,0.2,9,random,0.6693315355860534,3.5029935661677953,-1.6069396138191223
273539$_$9,text,0.2,9,random,0.3345527251789687,2.08844728056508,-1.2165636718273163
273539$_$9,text,0.2,9,random,-0.02138779181590622,-0.3807829980446744,0.46508026123046875
273539$_$9,text,0.2,9,random,-0.008024540325909935,-0.18451576877687037,0.16122806072235107
273539$_$9,text,0.2,9,random,0.7786195805862719,4.295619617418639,-1.7187514901161194
273539$_$9,text,0.2,9,random,0.7991913314590813,4.659653823119944,-2.044408440589905
273539$_$9,text,0.2,9,random,0.12338542079705228,1.0559884670590947,-0.7572824954986572
273539$_$9,text,0.2,9,random,-0.01617374610884359,-0.28517611349257876,0.308591365814209
273539$_$9,text,0.2,9,random,0.2928814070138953,1.6667317043892216,-1.0616212040185928
273539$_$9,text,0.2,9,random,-0.0024122274670309585,0.02405213879356838,0.08042395114898682
273539$_$9,text,0.2,9,retain_top,0.09409914200310976,0.9254586299836647,-0.5784931778907776
273539$_$9,text,0.3,13,top,0.806990071502246,4.712731055494249,-1.9598903059959412
273539$_$9,text,0.3,13,bottom,-0.022384047958705633,-0.41995634011574223,0.48182880878448486
273539$_$9,text,0.3,13,random,0.6747236203190646,3.64319083365536,-1.7041495442390442
273539$_$9,text,0.3,13,random,-0.012924920914555993,-0.1966355489209941,0.2539621591567993
273539$_$9,text,0.3,13,random,0.7583895855406216,4.2183744356955515,-1.8195502758026123
273539$_$9,text,0.3,13,random,0.02798988081474363,0.32081876820311006,-0.25839900970458984
273539$_$9,text,0.3,13,random,0.32544003714739667,2.0299516558574506,-1.189931720495224
273539$_$9,text,0.3,13,random,0.25536189912372254,1.7265793065573234,-1.0597180053591728
273539$_$9,text,0.3,13,random,0.19088757520578625,1.4309578346696545,-0.9363419115543365
273539$_$9,text,0.3,13,random,0.3150705871721292,1.8865121692963047,-1.1305932775139809
273539$_$9,text,0.3,13,random,0.6161858161572714,3.222998438264833,-1.5301325917243958
273539$_$9,text,0.3,13,random,0.0195041809964267,0.20587485107123227,-0.15072369575500488
273539$_$9,text,0.3,13,random,0.7473409315741866,3.9454616082656067,-1.6145898699760437
273539$_$9,text,0.3,13,random,0.7670675940432992,4.226271802162234,-1.744220793247223
273539$_$9,text,0.3,13,random,0.00552406281763218,0.08952486418785677,0.006483316421508789
273539$_$9,text,0.3,13,random,0.6806105764616222,3.618275117724649,-1.6526063680648804
273539$_$9,text,0.3,13,random,0.044146322239355995,0.5037361692178433,-0.34780019521713257
273539$_$9,text,0.3,13,random,0.21760930157590308,1.4048495052359726,-0.9441342949867249
273539$_$9,text,0.3,13,random,0.008819701784492762,0.10808165776745593,-0.0443110466003418
273539$_$9,text,0.3,13,random,0.5014810361660448,2.8286207798323053,-1.4657418131828308
273539$_$9,text,0.3,13,random,0.030548421365990897,0.3881498572405211,-0.28853684663772583
273539$_$9,text,0.3,13,random,0.12849737405999706,1.1784626696386318,-0.7899929583072662
273539$_$9,text,0.3,13,retain_top,0.027061097749604746,0.3612100917060075,-0.17841607332229614
273539$_$9,audio,0.1,5,top,7.214744278549734e-05,0.01650156320284424,-0.017093300819396973
273539$_$9,audio,0.1,5,bottom,-0.005329767371429872,-0.07141546233689544,0.06364881992340088
273539$_$9,audio,0.1,5,random,-0.0030957775922660913,-0.034431526099704346,0.02778804302215576
273539$_$9,audio,0.1,5,random,-0.003848553774403296,-0.04996430048859635,0.04161679744720459
273539$_$9,audio,0.1,5,random,-0.002559113705253191,-0.02945882494267149,0.022769689559936523
273539$_$9,audio,0.1,5,random,-0.0034525787490666815,-0.04028471454488125,0.03708517551422119
273539$_$9,audio,0.1,5,random,-0.0026281812509953983,-0.03171787051005692,0.02414071559906006
273539$_$9,audio,0.1,5,random,-0.0018176937248628455,-0.014111148474746482,0.010218977928161621
273539$_$9,audio,0.1,5,random,-0.0023997025818990325,-0.023968680286093225,0.02184927463531494
273539$_$9,audio,0.1,5,random,-0.0020804639947166192,-0.023169387904769856,0.017431259155273438
273539$_$9,audio,0.1,5,random,-0.0019024834737184637,-0.01839713591686909,0.011427760124206543
273539$_$9,audio,0.1,5,random,-0.0029684147084986234,-0.033147479095507304,0.024872899055480957
273539$_$9,audio,0.1,5,random,-0.0041315826483955265,-0.0524108855190093,0.04579293727874756
273539$_$9,audio,0.1,5,random,-0.004118235714411944,-0.05180652823265497,0.04504597187042236
273539$_$9,audio,0.1,5,random,-0.002566507616432956,-0.02884108412728903,0.021092772483825684
273539$_$9,audio,0.1,5,random,-0.002328978066577947,-0.02279106723283464,0.019182801246643066
273539$_$9,audio,0.1,5,random,-0.0021282894142108377,-0.017453109012156798,0.015534043312072754
273539$_$9,audio,0.1,5,random,-0.0025388162997048713,-0.02959805863010123,0.022997736930847168
273539$_$9,audio,0.1,5,random,-0.0017863740036675457,-0.01844517870183271,0.009158730506896973
273539$_$9,audio,0.1,5,random,-0.0025386576682198125,-0.026423956616623112,0.024117112159729004
273539$_$9,audio,0.1,5,random,-0.0021445414930749696,-0.018975058593480476,0.014901280403137207
273539$_$9,audio,0.1,5,random,-0.0024973380303535686,-0.028231475964990427,0.022856831550598145
273539$_$9,audio,0.1,5,retain_top,-0.002460099598530996,-0.022853862660089153,0.09640443325042725
273539$_$9,audio,0.2,10,top,-0.0005642368155943656,0.014168923581681536,-0.019202589988708496
273539$_$9,audio,0.2,10,bottom,-0.008408597156887132,-0.11385808740294046,0.10306370258331299
273539$_$9,audio,0.2,10,random,-0.005468758165754317,-0.062169673631964795,0.05753791332244873
273539$_$9,audio,0.2,10,random,-0.0037855094512915244,-0.03222570659111046,0.030638933181762695
273539$_$9,audio,0.2,10,random,-0.005478484121324012,-0.06743276981128954,0.0552295446395874
273539$_$9,audio,0.2,10,random,-0.004564080445671581,-0.04764973799640071,0.03766822814941406
273539$_$9,audio,0.2,10,random,-0.003016744891748302,-0.029667754780625444,0.016217827796936035
273539$_$9,audio,0.2,10,random,-0.00468790532254082,-0.05696531152001283,0.0440448522567749
273539$_$9,audio,0.2,10,random,-0.005253945789252645,-0.05958049784589914,0.0560760498046875
273539$_$9,audio,0.2,10,random,-0.005103864516807888,-0.06043939115531183,0.04983866214752197
273539$_$9,audio,0.2,10,random,-0.004678566138551776,-0.053123069805252054,0.043926119804382324
273539$_$9,audio,0.2,10,random,-0.0034161452587480046,-0.027096601225179207,0.025233864784240723
273539$_$9,audio,0.2,10,random,-0.004880308592611127,-0.0558576932402608,0.04888784885406494
273539$_$9,audio,0.2,10,random,-0.004061031509946744,-0.045264594436833505,0.037723541259765625
273539$_$9,audio,0.2,10,random,-0.004114602394474143,-0.04541525325533735,0.033217787742614746
273539$_$9,audio,0.2,10,random,-0.005497321647657483,-0.06205045475178039,0.055574655532836914
273539$_$9,audio,0.2,10,random,-0.004840113980828398,-0.05459154845776082,0.046329379081726074
273539$_$9,audio,0.2,10,random,-0.005702920276036139,-0.06896556611603799,0.05882418155670166
273539$_$9,audio,0.2,10,random,-0.004995745903547011,-0.055925705552748894,0.04670000076293945
273539$_$9,audio,0.2,10,random,-0.006953111300791237,-0.08730700741570452,0.07693219184875488
273539$_$9,audio,0.2,10,random,-0.00553501857180938,-0.06730640377311747,0.05822432041168213
273539$_$9,audio,0.2,10,random,-0.005323248253698343,-0.06327750617418859,0.05687713623046875
273539$_$9,audio,0.2,10,retain_top,-0.0067037715934678,-0.08277018815255488,0.1303015947341919
273539$_$9,audio,0.3,14,top,-0.001424723283149243,0.007369561303310235,-0.013747334480285645
273539$_$9,audio,0.3,14,bottom,-0.010112106285277034,-0.13777532420471683,0.12976491451263428
273539$_$9,audio,0.3,14,random,-0.005807091065888836,-0.06478763800564247,0.05596935749053955
273539$_$9,audio,0.3,14,random,-0.0056959532630299625,-0.06896821678742793,0.04917895793914795
273539$_$9,audio,0.3,14,random,-0.006404802064804205,-0.07504445239370128,0.06561112403869629
273539$_$9,audio,0.3,14,random,-0.007287258876499281,-0.0871349816951894,0.080971360206604
273539$_$9,audio,0.3,14,random,-0.007085420872165349,-0.08205329534564498,0.07740271091461182
273539$_$9,audio,0.3,14,random,-0.006228699749623479,-0.07192781866475206,0.06213104724884033
273539$_$9,audio,0.3,14,random,-0.006929118149743285,-0.08264517163443008,0.07522356510162354
273539$_$9,audio,0.3,14,random,-0.006077913120916545,-0.0707942150170453,0.05887711048126221
273539$_$9,audio,0.3,14,random,-0.007699566701609761,-0.09203793200759725,0.08768570423126221
273539$_$9,audio,0.3,14,random,-0.0055651778583579725,-0.060166668997323924,0.05229902267456055
273539$_$9,audio,0.3,14,random,-0.007269596368344899,-0.0855521105010828,0.07850301265716553
273539$_$9,audio,0.3,14,random,-0.006044443529812371,-0.07094767814558534,0.05833756923675537
273539$_$9,audio,0.3,14,random,-0.007231010373626057,-0.08380374364462284,0.07816159725189209
273539$_$9,audio,0.3,14,random,-0.006731138198600828,-0.0833065737255021,0.06934964656829834
273539$_$9,audio,0.3,14,random,-0.007523235294616293,-0.09015133358916261,0.08148205280303955
273539$_$9,audio,0.3,14,random,-0.006868468430785923,-0.08164537075722489,0.07689106464385986
273539$_$9,audio,0.3,14,random,-0.006454331035370742,-0.07222971226253172,0.06377148628234863
273539$_$9,audio,0.3,14,random,-0.00444216533478814,-0.04057648950911563,0.033474087715148926
273539$_$9,audio,0.3,14,random,-0.005250586515486266,-0.05339438506830696,0.04597771167755127
273539$_$9,audio,0.3,14,random,-0.006260521296674648,-0.06883084726273214,0.06360375881195068
273539$_$9,audio,0.3,14,retain_top,-0.009188332347132122,-0.11975854692878363,0.14929044246673584
273539$_$9,vision,0.1,5,top,0.00262877262063832,0.029986252589704776,-0.030627965927124023
273539$_$9,vision,0.1,5,bottom,-0.0025982658707380812,-0.055094582592100316,0.04518020153045654
273539$_$9,vision,0.1,5,random,-0.0013921318113665482,-0.03265106067371404,0.028681278228759766
273539$_$9,vision,0.1,5,random,-0.0010318490193651497,-0.02550798776058194,0.0211184024810791
273539$_$9,vision,0.1,5,random,-0.0011704160110499462,-0.02718429078881135,0.025434017181396484
273539$_$9,vision,0.1,5,random,0.00018818491098160361,-0.00833234840420305,0.005733132362365723
273539$_$9,vision,0.1,5,random,-0.0003123394198910612,-0.014280104753630507,0.013380289077758789
273539$_$9,vision,0.1,5,random,-0.0005833613276650107,-0.02062993791120693,0.016913533210754395
273539$_$9,vision,0.1,5,random,0.0003667819480382972,-0.0032193305202432576,0.003438234329223633
273539$_$9,vision,0.1,5,random,6.829929985796568e-05,-0.006888527959311386,0.0053920745849609375
273539$_$9,vision,0.1,5,random,-0.0014794807648003117,-0.03338439802655557,0.027727484703063965
273539$_$9,vision,0.1,5,random,-0.0007124097922953654,-0.018052655272695617,0.018626809120178223
273539$_$9,vision,0.1,5,random,-0.00034144585878259637,-0.014530606355078302,0.013269424438476562
273539$_$9,vision,0.1,5,random,-0.00036529472680302266,-0.012882050893023411,0.012245535850524902
273539$_$9,vision,0.1,5,random,-0.00123279642270957,-0.02822134322757064,0.02642691135406494
273539$_$9,vision,0.1,5,random,-0.001850442722813539,-0.038969172979439914,0.0322955846786499
273539$_$9,vision,0.1,5,random,0.0002827682875268245,-0.006950132138705101,0.005598664283752441
273539$_$9,vision,0.1,5,random,-2.1369663051995502e-05,-0.010253251749793968,0.0073168277740478516
273539$_$9,vision,0.1,5,random,-0.0013320712355558983,-0.030053384935380123,0.02621281147003174
273539$_$9,vision,0.1,5,random,-0.0013167655886177076,-0.027285130072912,0.02667558193206787
273539$_$9,vision,0.1,5,random,-0.0011360741674402153,-0.027231318421444328,0.024054408073425293
273539$_$9,vision,0.1,5,random,-0.0013328141361058643,-0.02975730845885627,0.029250025749206543
273539$_$9,vision,0.1,5,retain_top,0.011099584656594774,-0.029032101313728464,0.09002530574798584
273539$_$9,vision,0.2,10,top,0.004771194963316239,0.047762617793080775,-0.046207427978515625
273539$_$9,vision,0.2,10,bottom,-0.004445316887314976,-0.09776526322777501,0.08253991603851318
273539$_$9,vision,0.2,10,random,-0.0007666994028430185,-0.030973522081882088,0.02881324291229248
273539$_$9,vision,0.2,10,random,0.001051869689545959,-0.007733163194772796,0.005278468132019043
273539$_$9,vision,0.2,10,random,-0.00010388744845601927,-0.025113613673890978,0.016373753547668457
273539$_$9,vision,0.2,10,random,-0.001745222819940495,-0.050949421365908076,0.04304015636444092
273539$_$9,vision,0.2,10,random,-2.1861371700238053e-05,-0.01904142608005044,0.016503214836120605
273539$_$9,vision,0.2,10,random,-0.00032706135163107497,-0.027097991030478052,0.026546120643615723
273539$_$9,vision,0.2,10,random,-0.0012868925042737178,-0.042096123575051436,0.03641831874847412
273539$_$9,vision,0.2,10,random,0.0004674017712957834,-0.013449937346901475,0.010679125785827637
273539$_$9,vision,0.2,10,random,-0.00083417196276514,-0.0352215876540285,0.032367825508117676
273539$_$9,vision,0.2,10,random,-0.00166001024262441,-0.048632010692598815,0.04211890697479248
273539$_$9,vision,0.2,10,random,-0.0011881486743680059,-0.039407267063527485,0.034572720527648926
273539$_$9,vision,0.2,10,random,-0.0011559653043216045,-0.041625892604610026,0.03723621368408203
273539$_$9,vision,0.2,10,random,-0.00018078321052761304,-0.022578343878438822,0.02142035961151123
273539$_$9,vision,0.2,10,random,-0.0010963204765608303,-0.039541931607518954,0.03445923328399658
273539$_$9,vision,0.2,10,random,-0.0013975143809781265,-0.04007870229212873,0.04033958911895752
273539$_$9,vision,0.2,10,random,-0.0001693123768709004,-0.02587192068863242,0.019569039344787598
273539$_$9,vision,0.2,10,random,-0.0010168901099684158,-0.037768656973132586,0.03160405158996582
273539$_$9,vision,0.2,10,random,-0.0003743633811922331,-0.029883189433416835,0.02681887149810791
